order_id,restaurant_id,order_time,queue_length,orders_last_10min,rider_arrival_time,handover_delay,pickup_time,packed_time,actual_prep_time
ORD_003703,19,2026-02-01 16:05:18.679926,6,34,2026-02-01 16:11:57.726525,5.32481559446579,2026-02-01 16:26:52.975383,2026-02-01 16:21:33.486447,16.246775345879332
ORD_003704,46,2026-02-23 17:56:30.687218,19,20,2026-02-23 18:09:30.593716,6.191766317135263,2026-02-23 18:37:50.021756,2026-02-23 18:31:38.515777,35.130475978247816
ORD_003705,83,2026-02-06 20:06:04.090446,7,20,2026-02-06 20:13:38.438181,5.975945723025718,2026-02-06 20:29:03.903947,2026-02-06 20:23:05.347204,17.020945958919896
ORD_003706,16,2026-02-17 11:07:03.020447,6,4,2026-02-17 11:16:57.465185,2.8738858019320186,2026-02-17 11:18:41.432382,2026-02-17 11:15:48.999234,8.766313113274396
ORD_003707,68,2026-02-07 11:48:50.403620,9,32,2026-02-07 11:53:30.520294,3.5269910469045898,2026-02-07 12:13:36.574873,2026-02-07 12:10:04.955410,21.242529839105313
ORD_003708,78,2026-01-31 12:24:49.136935,10,35,2026-01-31 12:34:27.176591,2.2842122698979046,2026-01-31 12:37:21.386932,2026-01-31 12:35:04.334196,10.25328767641975
ORD_003709,93,2026-02-28 10:05:14.210846,8,22,2026-02-28 10:12:42.984998,5.934690869490639,2026-02-28 10:26:52.074046,2026-02-28 10:20:55.992594,15.69636246319383
ORD_003710,52,2026-02-12 19:41:21.682439,1,49,2026-02-12 19:55:26.767956,1.6578626039812066,2026-02-12 19:56:49.890374,2026-02-12 19:55:10.418618,13.812269642120828
ORD_003711,27,2026-01-30 04:49:04.688738,13,50,2026-01-30 04:52:57.347461,5.781037417706046,2026-01-30 05:11:12.992976,2026-01-30 05:05:26.130731,16.35736655570886
ORD_003712,48,2026-01-31 22:44:37.647258,13,44,2026-01-31 22:52:26.636084,4.937698666830216,2026-01-31 23:14:49.723922,2026-01-31 23:09:53.462002,25.26357907382329
ORD_003713,65,2026-02-03 12:57:48.308671,3,37,2026-02-03 13:05:50.842711,3.0980421959141298,2026-02-03 13:07:32.561624,2026-02-03 13:04:26.679092,6.639507010334051
ORD_003714,83,2026-02-04 16:47:28.395651,4,22,2026-02-04 16:55:23.209588,2.387758281871721,2026-02-04 17:05:01.314784,2026-02-04 17:02:38.049287,15.16089393760981
ORD_003715,45,2026-02-15 18:52:19.796791,16,33,2026-02-15 18:59:29.751499,4.951644376253428,2026-02-15 19:18:48.240420,2026-02-15 19:13:51.141757,21.52241610351115
ORD_003716,82,2026-02-14 01:40:28.795910,9,35,2026-02-14 01:52:15.552670,3.426319640291661,2026-02-14 01:59:12.414851,2026-02-14 01:55:46.835673,15.30066271885147
ORD_003717,70,2026-02-05 07:49:53.862871,9,22,2026-02-05 07:59:47.245486,5.467537690702431,2026-02-05 08:07:27.160399,2026-02-05 08:01:59.108138,12.087421124449072
ORD_003718,2,2026-02-15 18:30:20.422750,2,4,2026-02-15 18:41:51.043405,4.575938197541517,2026-02-15 18:47:19.051084,2026-02-15 18:42:44.494792,12.40120070016424
ORD_003719,5,2026-02-18 15:38:37.239984,4,3,2026-02-18 15:46:28.529558,3.2656796852496006,2026-02-18 15:48:39.439890,2026-02-18 15:45:23.499109,6.770985409606244
ORD_003720,76,2026-02-16 17:47:17.978019,1,34,2026-02-16 17:52:53.959703,2.882356796018076,2026-02-16 17:59:15.236731,2026-02-16 17:56:22.295323,9.071955059715673
ORD_003721,63,2026-02-13 09:33:23.281822,6,16,2026-02-13 09:40:49.150857,5.311113291850201,2026-02-13 09:56:33.584640,2026-02-13 09:51:14.917842,17.860600331758718
ORD_003722,39,2026-02-27 10:24:26.138346,19,4,2026-02-27 10:29:27.273545,4.030892070015498,2026-02-27 10:52:38.218824,2026-02-27 10:48:36.365300,24.170449231310997
ORD_003723,94,2026-02-08 22:59:49.264176,16,38,2026-02-08 23:08:26.184454,4.228938008712114,2026-02-08 23:15:36.181434,2026-02-08 23:11:22.445153,11.553016290470579
ORD_003724,21,2026-02-20 08:46:08.162865,7,20,2026-02-20 08:49:53.106924,4.087925651550718,2026-02-20 09:04:59.450412,2026-02-20 09:00:54.174873,14.766866806081417
ORD_003725,42,2026-02-25 05:42:35.911641,8,30,2026-02-25 05:47:04.188446,3.780880601139743,2026-02-25 06:07:41.087965,2026-02-25 06:03:54.235129,21.305391458840646
ORD_003726,6,2026-02-20 18:21:38.989466,12,29,2026-02-20 18:29:59.121165,4.776641063721561,2026-02-20 18:53:04.392526,2026-02-20 18:48:17.794062,26.646743261628487
ORD_003727,73,2026-02-18 07:26:40.492025,16,11,2026-02-18 07:31:07.406026,4.370524655743213,2026-02-18 07:51:30.659528,2026-02-18 07:47:08.428049,20.465600403513648
ORD_003728,80,2026-02-10 16:26:38.869010,16,29,2026-02-10 16:29:07.395691,5.6507877312672425,2026-02-10 16:51:23.727759,2026-02-10 16:45:44.680495,19.09685808550215
ORD_003729,56,2026-02-13 09:55:24.045890,11,14,2026-02-13 10:04:57.889580,5.834457343779908,2026-02-13 10:22:28.735861,2026-02-13 10:16:38.668420,21.243708838539177
ORD_003730,8,2026-02-13 21:43:38.103705,9,37,2026-02-13 21:48:51.455030,5.027762979081879,2026-02-13 22:06:34.757213,2026-02-13 22:01:33.091434,17.916462141769827
ORD_003731,96,2026-02-11 14:35:16.223321,5,0,2026-02-11 14:39:18.322139,1.5059224083440081,2026-02-11 14:48:11.533970,2026-02-11 14:46:41.178625,11.415921728574986
ORD_003732,57,2026-02-15 05:04:19.186438,13,25,2026-02-15 05:14:48.300695,3.779506582479831,2026-02-15 05:30:05.099779,2026-02-15 05:26:18.329384,21.98571576374345
ORD_003733,99,2026-02-13 22:49:44.532687,1,29,2026-02-13 22:55:09.869904,4.178822949669126,2026-02-13 23:05:22.229525,2026-02-13 23:01:11.500148,11.449457684948484
ORD_003734,1,2026-02-14 04:36:48.621851,20,15,2026-02-14 04:50:09.821004,3.473730991986483,2026-02-14 04:57:36.188155,2026-02-14 04:54:07.764295,17.319040741166567
ORD_003735,47,2026-02-07 18:31:03.881533,0,17,2026-02-07 18:43:13.565386,2.4869892361969965,2026-02-07 18:44:39.879954,2026-02-07 18:42:10.660600,11.112984450234146
ORD_003736,84,2026-02-22 21:19:58.342376,9,49,2026-02-22 21:26:42.381408,2.507441320572608,2026-02-22 21:41:38.705376,2026-02-22 21:39:08.258897,19.16527535396334
ORD_003737,27,2026-02-16 23:58:41.401510,1,11,2026-02-17 00:07:28.864669,2.311952881248618,2026-02-17 00:08:48.241736,2026-02-17 00:06:29.524563,7.802050881238477
ORD_003738,98,2026-02-08 16:55:05.282810,8,24,2026-02-08 17:03:17.840248,4.075050674178967,2026-02-08 17:11:14.749420,2026-02-08 17:07:10.246380,12.082726162888035
ORD_003739,30,2026-02-17 08:55:39.320949,13,17,2026-02-17 08:59:57.338533,6.629886054172128,2026-02-17 09:22:09.926224,2026-02-17 09:15:32.133061,19.880201868006562
ORD_003740,49,2026-01-30 12:42:43.864208,5,17,2026-01-30 12:46:21.568825,4.082360021973748,2026-01-30 13:02:21.774837,2026-01-30 12:58:16.833236,15.54948379708393
ORD_003741,30,2026-02-17 03:42:44.276396,9,41,2026-02-17 03:51:37.412763,5.040785385097016,2026-02-17 04:10:36.013210,2026-02-17 04:05:33.566087,22.82149485722926
ORD_003742,79,2026-02-02 15:09:27.197394,8,31,2026-02-02 15:18:51.207327,4.3134172087667295,2026-02-02 15:28:29.270862,2026-02-02 15:24:10.465829,14.721140584016622
ORD_003743,22,2026-01-30 12:32:21.387747,16,30,2026-01-30 12:42:31.582025,5.4002513127533796,2026-01-30 12:54:32.607362,2026-01-30 12:49:08.592283,16.786742259295796
ORD_003744,16,2026-02-07 02:25:39.353827,17,20,2026-02-07 02:31:41.404476,4.652893636977934,2026-02-07 02:56:04.731686,2026-02-07 02:51:25.558068,25.770070680221036
ORD_003745,35,2026-02-26 03:51:44.119564,8,49,2026-02-26 03:54:01.261384,3.6128117791922723,2026-02-26 04:11:52.421557,2026-02-26 04:08:15.652850,16.525554765743813
ORD_003746,71,2026-02-25 05:37:12.501584,0,50,2026-02-25 05:45:35.120707,4.7147882049265135,2026-02-25 05:50:39.278502,2026-02-25 05:45:56.391210,8.731493765353893
ORD_003747,6,2026-02-13 23:43:02.096446,14,31,2026-02-13 23:53:54.129119,4.019650184657071,2026-02-13 23:59:27.129997,2026-02-13 23:55:25.950986,12.397575671778208
ORD_003748,64,2026-02-14 16:50:13.551070,10,38,2026-02-14 17:03:56.037847,1.6860610089158112,2026-02-14 17:07:24.748851,2026-02-14 17:05:43.585190,15.500568659573535
ORD_003749,71,2026-02-18 11:54:21.129127,13,44,2026-02-18 12:01:34.984699,3.7055152169429566,2026-02-18 12:15:04.018215,2026-02-18 12:11:21.687302,17.009302916724227
ORD_003750,54,2026-02-11 23:07:28.925937,10,25,2026-02-11 23:12:19.353811,4.916658625464395,2026-02-11 23:33:09.167100,2026-02-11 23:28:14.167582,20.754027414244955
ORD_003751,18,2026-02-02 13:26:36.428665,2,19,2026-02-02 13:37:05.199007,4.868015117319105,2026-02-02 13:40:35.088665,2026-02-02 13:35:43.007758,9.109651543579366
ORD_003752,49,2026-02-10 10:05:38.921745,3,49,2026-02-10 10:08:25.275919,3.3609479272862077,2026-02-10 10:15:07.813062,2026-02-10 10:11:46.156186,6.120574017177218
ORD_003753,25,2026-02-11 05:50:01.416255,16,11,2026-02-11 06:01:09.878859,6.257991728802781,2026-02-11 06:19:39.654174,2026-02-11 06:13:24.174670,23.379306911787136
ORD_003754,45,2026-02-18 09:21:01.648086,0,15,2026-02-18 09:28:57.572145,3.8567048755244184,2026-02-18 09:30:25.426879,2026-02-18 09:26:34.024586,5.53960832691107
ORD_003755,17,2026-02-27 01:46:54.630330,17,2,2026-02-27 01:53:26.867278,6.975226355310945,2026-02-27 02:14:12.854140,2026-02-27 02:07:14.340559,20.328503818277067
ORD_003756,98,2026-02-25 18:13:19.092147,13,2,2026-02-25 18:18:04.093115,4.907661459707497,2026-02-25 18:36:13.623743,2026-02-25 18:31:19.164055,18.001198468633458
ORD_003757,29,2026-02-11 22:49:50.637241,7,25,2026-02-11 22:53:43.253410,3.8476871357465243,2026-02-11 23:06:07.693519,2026-02-11 23:02:16.832291,12.436584158811398
ORD_003758,93,2026-02-22 06:12:30.480963,11,21,2026-02-22 06:18:15.166299,4.888178905086331,2026-02-22 06:45:58.183953,2026-02-22 06:41:04.893219,28.573537601658423
ORD_003759,42,2026-02-28 01:37:51.808307,17,50,2026-02-28 01:41:57.702539,6.614703963816181,2026-02-28 02:10:19.117534,2026-02-28 02:03:42.235296,25.84044981936358
ORD_003760,33,2026-02-15 03:20:54.087902,19,38,2026-02-15 03:26:47.239294,4.024873531704072,2026-02-15 03:56:46.926962,2026-02-15 03:52:45.434550,31.85577747334113
ORD_003761,65,2026-02-09 18:18:13.445519,5,5,2026-02-09 18:29:24.816559,1.2209372098474056,2026-02-09 18:30:44.599134,2026-02-09 18:29:31.342901,11.298289695658502
ORD_003762,27,2026-02-03 23:28:30.194539,13,44,2026-02-03 23:38:35.842182,2.371998218190055,2026-02-03 23:57:29.623644,2026-02-03 23:55:07.303751,26.618486874040094
ORD_003763,74,2026-02-03 08:08:53.630143,18,34,2026-02-03 08:16:05.218132,2.541857783560115,2026-02-03 08:37:34.441402,2026-02-03 08:35:01.929935,26.138329862902776
ORD_003764,26,2026-02-27 17:44:17.684770,1,38,2026-02-27 17:51:34.901257,1.6969332099420291,2026-02-27 17:52:28.397535,2026-02-27 17:50:46.581542,6.4816128650107
ORD_003765,14,2026-02-03 07:54:10.187374,6,46,2026-02-03 08:00:49.111937,1.7552528856309546,2026-02-03 08:06:58.614393,2026-02-03 08:05:13.299220,11.051864095054313
ORD_003766,12,2026-02-12 12:15:50.975160,14,35,2026-02-12 12:25:00.126781,3.4438257521410707,2026-02-12 12:40:17.155769,2026-02-12 12:36:50.526224,20.992517738530804
ORD_003767,93,2026-02-28 23:02:52.094412,19,11,2026-02-28 23:16:27.672002,6.6534222469822515,2026-02-28 23:44:57.730606,2026-02-28 23:38:18.525271,35.44051431829579
ORD_003768,2,2026-02-27 01:58:51.793660,10,23,2026-02-27 02:01:16.510963,3.937030946601391,2026-02-27 02:22:57.576992,2026-02-27 02:19:01.355135,20.159357916344085
ORD_003769,11,2026-02-22 00:40:37.362946,20,42,2026-02-22 00:48:08.632851,3.1707120540224842,2026-02-22 00:57:15.287707,2026-02-22 00:54:05.044984,13.461367295640356
ORD_003770,92,2026-02-25 01:53:33.966558,11,23,2026-02-25 02:07:43.490645,5.935118820898227,2026-02-25 02:13:54.821915,2026-02-25 02:07:58.714786,14.412470461169871
ORD_003771,58,2026-02-27 01:03:28.323300,13,7,2026-02-27 01:14:11.920971,2.4939484247297923,2026-02-27 01:27:13.737446,2026-02-27 01:24:44.100541,21.262954008352995
ORD_003772,19,2026-01-31 05:23:57.858658,16,44,2026-01-31 05:27:37.490618,3.2779796346354493,2026-01-31 05:47:30.116077,2026-01-31 05:44:13.437299,20.259644012619372
ORD_003773,21,2026-02-09 11:21:14.073226,8,2,2026-02-09 11:23:53.749434,5.345747492307316,2026-02-09 11:43:57.870359,2026-02-09 11:38:37.125509,17.384204713304996
ORD_003774,25,2026-02-21 19:51:29.682923,6,6,2026-02-21 20:02:42.690031,4.6712018930496635,2026-02-21 20:13:01.414813,2026-02-21 20:08:21.142699,16.85766292691365
ORD_003775,3,2026-02-28 12:52:11.203341,5,27,2026-02-28 13:03:46.937845,2.8921266329003243,2026-02-28 13:04:52.478687,2026-02-28 13:01:58.951089,9.795795802981186
ORD_003776,84,2026-02-20 02:25:59.320808,4,28,2026-02-20 02:28:44.332031,2.7318259508497937,2026-02-20 02:36:38.064217,2026-02-20 02:33:54.154660,7.913897528703707
ORD_003777,24,2026-01-30 18:26:12.776381,4,25,2026-01-30 18:31:32.318391,1.7831220602869295,2026-01-30 18:41:24.993618,2026-01-30 18:39:38.006294,13.420498555509589
ORD_003778,57,2026-02-15 04:43:33.394998,13,10,2026-02-15 04:52:58.491338,5.743256032756414,2026-02-15 05:00:14.636403,2026-02-15 04:54:30.041041,10.944100724221983
ORD_003779,6,2026-02-22 14:04:26.950743,7,18,2026-02-22 14:16:41.621143,1.241582857919037,2026-02-22 14:18:03.735230,2026-02-22 14:16:49.240259,12.37149192846301
ORD_003780,59,2026-02-02 08:21:19.635640,6,48,2026-02-02 08:35:47.701873,3.934993191304679,2026-02-02 08:37:04.776872,2026-02-02 08:33:08.677281,11.81736067521921
ORD_003781,95,2026-02-20 08:26:52.115079,14,43,2026-02-20 08:40:30.385833,3.3323416443999347,2026-02-20 08:43:47.118586,2026-02-20 08:40:27.178087,13.584383467646314
ORD_003782,78,2026-02-24 23:45:02.222259,7,18,2026-02-24 23:52:53.809308,2.677823340469772,2026-02-24 23:58:34.819820,2026-02-24 23:55:54.150420,10.86546935107058
ORD_003783,62,2026-02-07 01:36:14.147158,14,15,2026-02-07 01:46:36.563816,4.2249412989593065,2026-02-07 01:55:52.241507,2026-02-07 01:51:38.745029,15.409964524189768
ORD_003784,18,2026-02-27 16:02:13.044700,13,8,2026-02-27 16:05:20.021001,5.684970849708684,2026-02-27 16:23:27.248156,2026-02-27 16:17:46.149905,15.55175341715088
ORD_003785,51,2026-02-23 10:31:40.279168,3,23,2026-02-23 10:34:34.950755,2.352373797348876,2026-02-23 10:42:42.946111,2026-02-23 10:40:21.803683,8.692075257923593
ORD_003786,23,2026-02-02 09:51:06.658131,16,26,2026-02-02 10:02:39.907248,2.543372668123451,2026-02-02 10:10:30.304248,2026-02-02 10:07:57.701888,16.85072927615097
ORD_003787,37,2026-02-16 20:08:28.786765,18,39,2026-02-16 20:10:29.572226,2.329056038107246,2026-02-16 20:46:46.479430,2026-02-16 20:44:26.736068,35.96582171231239
ORD_003788,35,2026-02-13 22:35:34.211529,16,3,2026-02-13 22:44:40.295007,6.460343779647665,2026-02-13 23:00:08.659805,2026-02-13 22:53:41.039178,18.113794155802324
ORD_003789,83,2026-02-18 02:15:05.406035,4,18,2026-02-18 02:23:13.780227,1.9937037066341388,2026-02-18 02:29:41.867104,2026-02-18 02:27:42.244882,12.61398078297878
ORD_003790,23,2026-02-17 05:33:37.269395,2,8,2026-02-17 05:40:38.402188,5.1555466617311065,2026-02-17 05:50:59.162859,2026-02-17 05:45:49.830059,12.209344397496816
ORD_003791,52,2026-02-02 21:52:08.717584,8,23,2026-02-02 21:58:11.049584,2.275763206223395,2026-02-02 22:13:23.901404,2026-02-02 22:11:07.355612,18.977300466547707
ORD_003792,51,2026-03-01 04:01:30.823538,13,33,2026-03-01 04:12:34.418443,2.974056732102231,2026-03-01 04:28:33.251624,2026-03-01 04:25:34.808220,24.066411370358544
ORD_003793,12,2026-02-11 04:30:54.060388,19,37,2026-02-11 04:45:43.057926,5.720963398863983,2026-02-11 04:57:59.966985,2026-02-11 04:52:16.709181,21.3774798884616
ORD_003794,57,2026-02-02 10:15:13.525669,18,37,2026-02-02 10:17:16.262303,5.070595018501147,2026-02-02 10:55:49.194625,2026-02-02 10:50:44.958924,35.52388758394614
ORD_003795,32,2026-02-21 15:35:07.526045,12,16,2026-02-21 15:39:06.299771,2.938633111400538,2026-02-21 16:00:26.628975,2026-02-21 15:57:30.310988,22.37974904915928
ORD_003796,55,2026-02-27 17:54:13.703476,15,24,2026-02-27 17:59:56.255826,4.961816570260674,2026-02-27 18:23:29.006824,2026-02-27 18:18:31.297830,24.293239235656156
ORD_003797,58,2026-02-06 23:23:19.442775,5,22,2026-02-06 23:36:51.467350,4.340619047241412,2026-02-06 23:38:28.904793,2026-02-06 23:34:08.467650,10.817081243553256
ORD_003798,55,2026-02-04 17:29:09.135381,10,10,2026-02-04 17:40:46.242132,2.8621538278014085,2026-02-04 17:53:55.074503,2026-02-04 17:51:03.345273,21.903498199201568
ORD_003799,43,2026-02-23 22:56:15.569052,15,0,2026-02-23 23:07:51.160709,4.75828539113734,2026-02-23 23:31:32.635796,2026-02-23 23:26:47.138673,30.526160341710913
ORD_003800,86,2026-02-11 04:30:36.582343,17,38,2026-02-11 04:41:02.309585,2.7530094640004976,2026-02-11 05:02:47.633302,2026-02-11 05:00:02.452734,29.431173177864796
ORD_003801,44,2026-02-10 21:39:14.632583,10,1,2026-02-10 21:52:14.684940,5.374951861693848,2026-02-10 22:04:47.167297,2026-02-10 21:59:24.670185,20.167293367638962
ORD_003802,19,2026-02-27 21:14:42.961466,9,22,2026-02-27 21:19:56.694546,4.272636817301097,2026-02-27 21:39:27.436598,2026-02-27 21:35:11.078389,20.468615377521623
ORD_003803,93,2026-02-19 22:07:52.136446,11,7,2026-02-19 22:15:49.333807,2.578437864765455,2026-02-19 22:27:04.164095,2026-02-19 22:24:29.457823,16.62202295648916
ORD_003804,7,2026-02-12 14:28:19.156687,5,24,2026-02-12 14:39:39.089451,3.5896582768313428,2026-02-12 14:41:17.465343,2026-02-12 14:37:42.085846,9.382152646219827
ORD_003805,68,2026-02-22 05:32:24.078932,16,4,2026-02-22 05:39:16.525593,6.035529921884951,2026-02-22 05:59:38.579156,2026-02-22 05:53:36.447361,21.206140480370127
ORD_003806,26,2026-02-01 02:22:25.845569,4,43,2026-02-01 02:25:57.643801,1.9497773508473184,2026-02-01 02:38:34.455239,2026-02-01 02:36:37.468598,14.193717154333436
ORD_003807,24,2026-02-25 00:00:49.297570,16,32,2026-02-25 00:04:42.423953,3.9299953653118207,2026-02-25 00:33:49.175135,2026-02-25 00:29:53.375413,29.06796404915555
ORD_003808,56,2026-02-25 23:36:50.621939,11,29,2026-02-25 23:45:13.957483,5.574112707314496,2026-02-26 00:02:43.023098,2026-02-25 23:57:08.576336,20.29923994747864
ORD_003809,23,2026-02-22 06:56:43.190749,6,36,2026-02-22 07:09:03.092367,3.396686869373659,2026-02-22 07:17:01.780265,2026-02-22 07:13:37.979053,16.913138393597198
ORD_003810,46,2026-02-06 16:44:03.147867,14,42,2026-02-06 16:52:09.712660,5.219932437082711,2026-02-06 17:09:20.175504,2026-02-06 17:04:06.979558,20.063861510835604
ORD_003811,72,2026-02-07 04:46:09.039534,4,14,2026-02-07 04:51:59.735730,2.4022314481159213,2026-02-07 04:59:10.097766,2026-02-07 04:56:45.963879,10.61540574239092
ORD_003812,25,2026-02-25 17:59:19.877637,9,44,2026-02-25 18:03:22.191722,2.3367469879758938,2026-02-25 18:22:31.851127,2026-02-25 18:20:11.646308,20.86281119130614
ORD_003813,1,2026-02-17 00:48:14.194612,7,18,2026-02-17 00:53:31.252131,2.3761689259918,2026-02-17 01:06:47.870193,2026-02-17 01:04:25.300057,16.185090748802306
ORD_003814,34,2026-02-11 15:20:13.205382,6,22,2026-02-11 15:29:50.102272,5.6543992491832,2026-02-11 15:41:01.622609,2026-02-11 15:35:22.358654,15.152554525208492
ORD_003815,87,2026-02-12 01:49:18.570035,6,37,2026-02-12 01:58:45.072471,3.07009630954308,2026-02-12 02:08:02.335958,2026-02-12 02:04:58.130179,15.659335738891674
ORD_003816,58,2026-01-31 16:07:28.921649,2,13,2026-01-31 16:14:59.373833,0.5,2026-01-31 16:17:48.205666,2026-01-31 16:17:18.205666,9.821400281845332
ORD_003817,40,2026-03-01 12:32:44.526300,12,22,2026-03-01 12:36:42.251342,2.126212087553371,2026-03-01 12:50:56.962370,2026-03-01 12:48:49.389645,16.081055751316722
ORD_003818,87,2026-02-26 15:11:34.332303,8,37,2026-02-26 15:18:05.628543,4.931823373720443,2026-02-26 15:29:30.432573,2026-02-26 15:24:34.523171,13.003181128706633
ORD_003819,85,2026-02-20 02:43:50.509742,7,14,2026-02-20 02:58:14.123305,3.190319269807519,2026-02-20 03:01:51.537521,2026-02-20 02:58:40.118365,14.826810390137624
ORD_003820,20,2026-02-20 22:45:54.664826,19,46,2026-02-20 22:53:08.020358,7.18512958182561,2026-02-20 23:13:50.364470,2026-02-20 23:06:39.256695,20.743197811463506
ORD_003821,68,2026-02-10 02:10:52.200432,15,31,2026-02-10 02:24:16.626690,5.420541654355251,2026-02-10 02:45:08.042517,2026-02-10 02:39:42.810018,28.843493095980218
ORD_003822,53,2026-02-14 18:05:50.522982,9,33,2026-02-14 18:09:47.910336,4.987473401838888,2026-02-14 18:28:14.974819,2026-02-14 18:23:15.726415,17.420057222904216
ORD_003823,45,2026-02-13 20:02:34.859478,2,13,2026-02-13 20:12:25.701486,5.249069093895701,2026-02-13 20:13:57.969577,2026-02-13 20:08:43.025431,6.1360992119209
ORD_003824,2,2026-02-28 07:02:21.178980,1,2,2026-02-28 07:13:39.641539,2.0471967031671534,2026-02-28 07:14:24.548376,2026-02-28 07:12:21.716574,10.00895989516397
ORD_003825,77,2026-01-31 12:01:02.855581,7,8,2026-01-31 12:06:53.880952,1.7955763219697203,2026-01-31 12:13:10.375254,2026-01-31 12:11:22.640675,10.329751574014146
ORD_003826,27,2026-02-19 00:25:27.180833,19,36,2026-02-19 00:39:05.079029,4.906767283407302,2026-02-19 00:49:15.545874,2026-02-19 00:44:21.139837,18.899316728982953
ORD_003827,2,2026-02-12 02:48:57.330282,0,21,2026-02-12 02:54:14.925022,4.351588188744228,2026-02-12 02:57:05.696631,2026-02-12 02:52:44.601340,3.787850972241203
ORD_003828,10,2026-02-08 11:34:20.927523,2,5,2026-02-08 11:41:00.014227,1.0319254616853841,2026-02-08 11:41:47.117287,2026-02-08 11:40:45.201759,6.404570603676693
ORD_003829,19,2026-02-28 07:44:16.539139,4,42,2026-02-28 07:46:51.455906,3.3358465233605683,2026-02-28 07:56:55.164137,2026-02-28 07:53:35.013346,9.307903453304332
ORD_003830,52,2026-02-08 06:29:40.474340,0,8,2026-02-08 06:38:49.511420,4.549672010399347,2026-02-08 06:40:05.505931,2026-02-08 06:35:32.525610,5.867521159840233
ORD_003831,47,2026-02-28 22:11:37.263690,7,42,2026-02-28 22:14:29.632858,4.9370445335301945,2026-02-28 22:30:04.595500,2026-02-28 22:25:08.372828,13.51848563951049
ORD_003832,73,2026-02-28 20:19:25.938797,10,10,2026-02-28 20:29:25.680811,4.604439227991513,2026-02-28 20:40:54.462631,2026-02-28 20:36:18.196277,16.870957996725345
ORD_003833,66,2026-02-19 02:10:56.753739,14,3,2026-02-19 02:18:25.028634,5.475482385121971,2026-02-19 02:41:55.947182,2026-02-19 02:36:27.418239,25.51107499194758
ORD_003834,45,2026-02-01 09:15:30.202117,17,10,2026-02-01 09:22:51.547458,3.8443283372014374,2026-02-01 09:47:59.705775,2026-02-01 09:44:09.046075,28.647399295630727
ORD_003835,11,2026-02-28 07:13:20.400685,19,5,2026-02-28 07:17:17.253247,4.346759498028707,2026-02-28 07:48:39.060952,2026-02-28 07:44:18.255382,30.964244954155536
ORD_003836,16,2026-02-25 00:51:57.255551,12,33,2026-02-25 00:57:27.776185,3.9015666110102045,2026-02-25 01:12:31.679524,2026-02-25 01:08:37.585527,16.672166262743318
ORD_003837,5,2026-01-31 17:22:29.462662,12,41,2026-01-31 17:25:42.309982,3.8989703658844257,2026-01-31 17:43:40.034479,2026-01-31 17:39:46.096257,17.27722658959345
ORD_003838,42,2026-02-07 14:14:19.049802,18,34,2026-02-07 14:21:05.060558,2.8747312662400404,2026-02-07 14:47:13.749532,2026-02-07 14:44:21.265656,30.036930902860945
ORD_003839,83,2026-02-12 23:39:52.270024,14,14,2026-02-12 23:54:09.754553,4.671247509632673,2026-02-13 00:04:55.152635,2026-02-13 00:00:14.877784,20.376796007941678
ORD_003840,72,2026-02-16 01:11:09.626543,6,41,2026-02-16 01:23:07.946336,1.8382414445218591,2026-02-16 01:24:50.663910,2026-02-16 01:23:00.369423,11.845714667294617
ORD_003841,43,2026-02-20 13:16:46.363638,6,42,2026-02-20 13:28:29.634905,4.750361076032343,2026-02-20 13:32:06.005457,2026-02-20 13:27:20.983792,10.577002572527988
ORD_003842,7,2026-02-04 19:39:33.647964,17,21,2026-02-04 19:43:42.998109,6.965616280973908,2026-02-04 20:06:37.528215,2026-02-04 19:59:39.591238,20.0990545735333
ORD_003843,23,2026-02-05 02:35:27.696432,2,15,2026-02-05 02:46:20.734930,2.21674836477628,2026-02-05 02:47:57.548892,2026-02-05 02:45:44.543990,10.28079262812144
ORD_003844,36,2026-02-01 09:29:30.653400,0,49,2026-02-01 09:40:05.817035,5.045218531854121,2026-02-01 09:42:04.799997,2026-02-01 09:37:02.086885,7.5238914175765945
ORD_003845,42,2026-02-03 12:18:02.637923,17,0,2026-02-03 12:20:16.097997,4.919373219586272,2026-02-03 12:46:22.996781,2026-02-03 12:41:27.834388,23.41994108477141
ORD_003846,55,2026-02-08 15:44:42.295986,8,48,2026-02-08 15:53:40.812449,2.7650933938477236,2026-02-08 16:08:25.389739,2026-02-08 16:05:39.484135,20.95313582022036
ORD_003847,93,2026-02-19 23:45:03.066979,8,11,2026-02-19 23:47:25.050146,3.402285966947846,2026-02-20 00:06:49.483047,2026-02-20 00:03:25.345889,18.371315162452305
ORD_003848,97,2026-02-25 02:19:34.279656,10,43,2026-02-25 02:26:05.545552,2.6028167763835546,2026-02-25 02:40:32.189391,2026-02-25 02:37:56.020384,18.362345464373508
ORD_003849,27,2026-02-20 10:17:18.973337,3,45,2026-02-20 10:22:24.919950,3.5799719304856144,2026-02-20 10:32:07.105841,2026-02-20 10:28:32.307525,11.222236473640736
ORD_003850,5,2026-02-15 21:08:56.234629,6,31,2026-02-15 21:21:49.544245,1.9295487571973284,2026-02-15 21:26:40.119018,2026-02-15 21:24:44.346093,15.801857731866168
ORD_003851,91,2026-02-28 17:45:14.277433,17,43,2026-02-28 17:58:41.157105,5.096665906603359,2026-02-28 18:12:09.479517,2026-02-28 18:07:03.679563,21.823368838765603
